,ESZ09 Index,,ESH10 Index,,ESM10 Index,,ESU10 Index,,ESZ10 Index,,ESH11 Index,,ESM11 Index,,ESU11 Index,,ESZ11 Index,,ESH12 Index,,ESM12 Index,,ESU12 Index,,ESZ12 Index,,ESH13 Index,,ESM13 Index,,ESU13 Index,,ESZ13 Index,,ESH14 Index,,ESM14 Index,,ESU14 Index,,ESZ14 Index,,ESH15 Index,,ESM15 Index,,ESU15 Index,,ESZ15 Index,,ESH16 Index,,ESM16 Index,,ESU16 Index,,ESZ16 Index,,ESH17 Index,,ESM17 Index,,ESU17 Index,,ESZ17 Index,,ESH18 Index,,ESM18 Index,,ESU18 Index,,ESZ18 Index,,ESH9 Index,,ESM9 Index,,ESU9 Index,,ESZ9 Index,
,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price,Bid Price,Ask Price
Dates,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK,PX_BID,PX_ASK
11/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1912.5,1913,1905,1911,1877,1937,1860,1975.75,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1922.25,1922.75,1913.5,1919,1900,1929,1860,1975.75,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
13/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1883,1883.75,1875,1882,1860.25,1895.25,1801,1910,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
14/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1912.25,1913.25,1895,1907.5,1891,1934,1801,1910,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
15/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1875.75,1877.25,1863,1879,1851.25,1867,1801,1890,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
18/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1875.75,1877.25,1863,1879,1851.25,1867,1801,1890,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
19/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1871.75,1872,1863,1869.75,1810,1890,1830,1865,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1851.5,1852.5,1832.75,1856,1780,1853,1750.5,1865,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
21/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1861.25,1861.5,1845,1862,1810,1875,1798,1865,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
22/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1898.25,1899.5,1885,1892,1845,1890,1798,1890,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
25/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1871,1872,1861.75,1872.75,1845,1890,1835,1900,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
26/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1888,1888.75,1878,1886.25,1850,1890,1826,1880,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
27/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1877.25,1878.5,1859,1871.75,1842,1895,1822,1900,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
28/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1881.25,1882.25,1866,1881,1854,1888,1822,1883,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
29/01/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1930.5,1931.5,1915,1926.75,1858,1920,1822,1930,1098.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1928.25,1929,1918.75,1927,1896,1929,1822,1950,1098.5,1944,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1896.25,1896.75,1880,1891.25,1864,1917,1860,1950,1098.5,1890.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
3/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1908,1908.5,1890,1903.5,1830,1898.25,1822,1890,1860,1944,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
4/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1905.5,1906,1895,1903.5,1830,1902,1850.5,1890.5,1855.5,1944,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
5/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1873.5,1874.5,1861.25,1875.25,1855,1888,1788,1891,1855.5,1855.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1850.75,1851.5,1833.5,1843.5,1800,1847,1776,1837,1855.5,1855.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1846,1847,1836.25,1846.25,1825,1845,1750,1848,1855.5,1835,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1842.25,1842.75,1831.5,1842.5,1825,1877,1817.25,1868,1855.5,1855.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1825.5,1826.5,1811.25,1825.25,1785,1841.75,1750,1820,1855.5,1850.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1859.5,1860.25,1845.25,1851,1812.75,1855,1750,1840,1855.5,1850.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
15/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1859.5,1860.25,1845.25,1851,1812.75,1855,1750,1840,1855.5,1850.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
16/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1889,1889.25,1877.75,1883,1849.75,1890,1837,1880,1835.5,1897,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
17/02/2016,1097,1108,1166,1179.5,1116,1116,1128,1128,1243.25,1243.25,1272.25,1272.25,1269.5,1269.5,1210,1210,1217,1219,1401.5,1401.5,1332.25,1332.25,1460.75,1460.75,1445.5,1445.5,1560.75,1561.5,1590,1592.5,1723.75,1724.5,1808.25,1809,1871.75,1874.5,1957.75,1959.75,2013.5,2014.25,2066.75,2067.5,2086.75,2091,2120.25,2124.5,1988,1990,2032,2036.5,1927.25,1928,1911.25,1919,1902,1917,1837,1914,1835.5,1900,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
